-39	-51	-64	-38	-71	-78	-78	0	1	0	0
-43	-53	-53	-38	-63	-76	-73	0	1	0	0
-40	-56	-56	-38	-66	-77	-74	0	1	0	0
-41	-59	-53	-40	-62	-72	-76	0	1	0	0
-42	-59	-57	-51	-62	-72	-76	0	1	0	0
-49	-62	-59	-43	-78	-79	-81	0	1	0	0
-48	-61	-58	-44	-75	-80	-89	0	1	0	0
-50	-54	-60	-43	-74	-76	-77	0	1	0	0
-49	-56	-58	-42	-77	-76	-78	0	1	0	0
-51	-57	-59	-45	-77	-75	-81	0	1	0	0
-50	-58	-57	-42	-76	-74	-80	0	1	0	0
-48	-58	-58	-44	-71	-77	-79	0	1	0	0
-50	-55	-58	-43	-73	-75	-80	0	1	0	0
-50	-56	-63	-45	-71	-76	-78	0	1	0	0
-50	-57	-58	-44	-82	-75	-78	0	1	0	0
-50	-55	-59	-41	-82	-75	-78	0	1	0	0
-48	-63	-58	-44	-74	-79	-78	0	1	0	0
-45	-56	-60	-46	-81	-79	-75	0	1	0	0
-50	-57	-61	-50	-74	-83	-79	0	1	0	0
-50	-57	-57	-50	-70	-77	-80	0	1	0	0
-50	-55	-57	-48	-80	-81	-76	0	1	0	0
-49	-56	-60	-47	-72	-80	-79	0	1	0	0
-48	-57	-60	-44	-71	-85	-77	0	1	0	0
-49	-56	-59	-49	-74	-82	-80	0	1	0	0
-48	-63	-55	-42	-71	-81	-79	0	1	0	0
-44	-63	-67	-46	-63	-81	-78	0	1	0	0
-40	-59	-67	-50	-68	-79	-78	0	1	0	0
-40	-63	-64	-50	-64	-75	-78	0	1	0	0
-52	-60	-65	-48	-64	-79	-75	0	1	0	0
-42	-58	-65	-46	-71	-77	-73	0	1	0	0
-42	-61	-63	-44	-74	-76	-75	0	1	0	0
-43	-62	-66	-43	-73	-77	-76	0	1	0	0
-41	-60	-65	-51	-72	-74	-78	0	1	0	0
-44	-59	-63	-42	-72	-79	-80	0	1	0	0
-43	-60	-68	-46	-72	-83	-79	0	1	0	0
-40	-58	-60	-49	-72	-74	-80	0	1	0	0
-37	-54	-55	-38	-72	-76	-79	0	1	0	0
-38	-55	-57	-37	-64	-68	-73	0	1	0	0
-37	-56	-55	-38	-71	-75	-78	0	1	0	0
-40	-55	-66	-39	-75	-73	-78	0	1	0	0
-40	-56	-53	-42	-65	-72	-70	0	1	0	0
-40	-59	-57	-39	-67	-81	-74	0	1	0	0
-39	-56	-53	-49	-70	-80	-75	0	1	0	0
-42	-60	-56	-44	-74	-76	-80	0	1	0	0
-44	-54	-54	-45	-73	-71	-79	0	1	0	0
-44	-57	-53	-46	-67	-78	-79	0	1	0	0
-43	-55	-55	-44	-68	-76	-79	0	1	0	0
-39	-59	-57	-42	-75	-78	-74	0	1	0	0
-41	-57	-59	-44	-65	-76	-77	0	1	0	0
-42	-57	-51	-41	-69	-77	-75	0	1	0	0
-45	-58	-55	-46	-69	-75	-73	0	1	0	0
-49	-56	-58	-50	-64	-75	-73	0	1	0	0
-37	-58	-57	-37	-73	-75	-71	0	1	0	0
-35	-58	-55	-38	-61	-74	-79	0	1	0	0
-38	-55	-57	-41	-66	-73	-69	0	1	0	0
-38	-53	-53	-38	-66	-70	-69	0	1	0	0
-40	-50	-52	-48	-68	-73	-71	0	1	0	0
-37	-53	-51	-37	-66	-71	-75	0	1	0	0
-38	-56	-53	-28	-71	-67	-72	0	1	0	0
-38	-51	-53	-37	-67	-67	-68	0	1	0	0
-37	-56	-57	-39	-61	-72	-74	0	1	0	0
-37	-56	-53	-43	-63	-72	-77	0	1	0	0
-37	-59	-54	-39	-72	-75	-70	0	1	0	0
-37	-60	-53	-39	-65	-70	-68	0	1	0	0
-38	-58	-54	-38	-67	-72	-71	0	1	0	0
-37	-60	-52	-38	-65	-70	-70	0	1	0	0
-37	-60	-53	-37	-64	-68	-67	0	1	0	0
-38	-57	-55	-38	-62	-67	-65	0	1	0	0
-38	-56	-56	-37	-62	-67	-67	0	1	0	0
-37	-59	-55	-38	-65	-67	-68	0	1	0	0
-37	-60	-53	-38	-65	-67	-70	0	1	0	0
-37	-61	-55	-40	-63	-70	-67	0	1	0	0
-37	-58	-56	-38	-63	-75	-74	0	1	0	0
-38	-59	-52	-44	-69	-68	-76	0	1	0	0
-48	-58	-56	-38	-65	-67	-76	0	1	0	0
-45	-58	-65	-38	-65	-66	-70	0	1	0	0
-40	-58	-52	-41	-66	-63	-75	0	1	0	0
-38	-52	-59	-48	-67	-64	-75	0	1	0	0
-39	-55	-55	-47	-80	-66	-63	0	1	0	0
-37	-55	-57	-42	-63	-65	-64	0	1	0	0
-43	-53	-51	-42	-73	-71	-66	0	1	0	0
-42	-53	-50	-44	-71	-68	-64	0	1	0	0
-42	-54	-51	-47	-64	-70	-65	0	1	0	0
-42	-55	-49	-45	-64	-70	-65	0	1	0	0
-42	-54	-50	-45	-63	-68	-64	0	1	0	0
-42	-53	-49	-44	-74	-70	-65	0	1	0	0
-40	-54	-49	-43	-62	-70	-65	0	1	0	0
-40	-53	-50	-40	-62	-69	-65	0	1	0	0
-42	-54	-49	-41	-63	-69	-64	0	1	0	0
-40	-52	-51	-45	-64	-70	-65	0	1	0	0
-39	-53	-51	-40	-64	-67	-64	0	1	0	0
-40	-52	-50	-41	-64	-69	-66	0	1	0	0
-40	-55	-49	-40	-61	-69	-66	0	1	0	0
-40	-53	-49	-41	-71	-66	-65	0	1	0	0
-40	-52	-49	-41	-62	-69	-65	0	1	0	0
-40	-53	-53	-40	-64	-64	-73	0	1	0	0
-42	-54	-52	-40	-61	-73	-71	0	1	0	0
-41	-58	-48	-40	-62	-72	-76	0	1	0	0
-41	-55	-58	-43	-60	-71	-72	0	1	0	0
-40	-55	-52	-43	-60	-76	-72	0	1	0	0
-41	-55	-54	-40	-62	-71	-72	0	1	0	0
-39	-53	-51	-43	-70	-72	-70	0	1	0	0
-41	-52	-57	-41	-63	-73	-68	0	1	0	0
-41	-52	-55	-40	-62	-76	-64	0	1	0	0
-36	-60	-53	-35	-72	-71	-64	0	1	0	0
-37	-55	-55	-42	-69	-66	-69	0	1	0	0
-35	-56	-55	-36	-69	-67	-78	0	1	0	0
-37	-54	-55	-42	-63	-71	-78	0	1	0	0
-37	-51	-54	-43	-60	-69	-70	0	1	0	0
-36	-55	-53	-46	-63	-68	-71	0	1	0	0
-38	-54	-53	-42	-69	-72	-66	0	1	0	0
-36	-51	-67	-40	-63	-74	-68	0	1	0	0
-36	-56	-53	-43	-63	-65	-70	0	1	0	0
-35	-53	-55	-47	-61	-66	-71	0	1	0	0
-35	-53	-57	-46	-64	-65	-70	0	1	0	0
-35	-54	-59	-46	-62	-66	-70	0	1	0	0
-35	-53	-58	-44	-63	-68	-71	0	1	0	0
-36	-53	-57	-40	-66	-70	-69	0	1	0	0
-36	-56	-57	-46	-68	-68	-70	0	1	0	0
-37	-50	-56	-39	-67	-69	-70	0	1	0	0
-37	-49	-57	-42	-62	-64	-71	0	1	0	0
-36	-54	-53	-46	-63	-66	-76	0	1	0	0
-35	-59	-57	-42	-66	-71	-70	0	1	0	0
-37	-58	-60	-37	-75	-65	-67	0	1	0	0
-40	-54	-57	-42	-64	-67	-71	0	1	0	0
-44	-58	-58	-41	-75	-70	-64	0	1	0	0
-41	-57	-63	-40	-73	-66	-65	0	1	0	0
-37	-56	-55	-45	-64	-61	-69	0	1	0	0
-41	-58	-54	-42	-71	-65	-71	0	1	0	0
-40	-55	-56	-36	-64	-65	-66	0	1	0	0
-40	-57	-58	-38	-64	-74	-79	0	1	0	0
-39	-51	-57	-36	-64	-65	-71	0	1	0	0
-35	-57	-59	-36	-63	-74	-75	0	1	0	0
-35	-57	-53	-34	-64	-76	-76	0	1	0	0
-19	-57	-59	-38	-66	-72	-71	0	1	0	0
-15	-58	-56	-15	-74	-76	-71	0	1	0	0
-14	-54	-57	-15	-69	-82	-71	0	1	0	0
-10	-57	-57	-36	-73	-82	-72	0	1	0	0
-14	-55	-57	-34	-67	-71	-72	0	1	0	0
-14	-55	-58	-36	-67	-72	-74	0	1	0	0
-15	-55	-57	-16	-71	-72	-74	0	1	0	0
-16	-55	-56	-15	-64	-78	-76	0	1	0	0
-17	-53	-57	-17	-70	-77	-73	0	1	0	0
-34	-55	-58	-15	-65	-73	-72	0	1	0	0
-34	-54	-61	-34	-70	-72	-73	0	1	0	0
-35	-55	-52	-14	-71	-69	-82	0	1	0	0
-18	-50	-57	-36	-62	-66	-71	0	1	0	0
-27	-60	-56	-18	-65	-68	-72	0	1	0	0
-18	-57	-63	-16	-72	-73	-66	0	1	0	0
-18	-57	-63	-34	-72	-65	-75	0	1	0	0
-37	-56	-58	-45	-65	-67	-72	0	1	0	0
-35	-58	-50	-35	-62	-72	-67	0	1	0	0
-37	-51	-56	-36	-62	-72	-71	0	1	0	0
-38	-55	-51	-43	-64	-73	-73	0	1	0	0
-38	-55	-51	-41	-72	-70	-73	0	1	0	0
-43	-55	-54	-42	-58	-71	-72	0	1	0	0
-40	-57	-57	-43	-68	-89	-72	0	1	0	0
-39	-56	-53	-46	-57	-73	-77	0	1	0	0
-36	-57	-52	-40	-66	-75	-75	0	1	0	0
-40	-55	-57	-37	-71	-79	-77	0	1	0	0
-46	-54	-53	-48	-71	-78	-73	0	1	0	0
-40	-57	-51	-46	-65	-75	-79	0	1	0	0
-48	-56	-55	-46	-65	-86	-79	0	1	0	0
-45	-59	-54	-51	-69	-77	-85	0	1	0	0
-46	-58	-56	-43	-70	-72	-80	0	1	0	0
-39	-54	-56	-40	-70	-77	-78	0	1	0	0
-41	-58	-60	-47	-70	-82	-74	0	1	0	0
-40	-54	-54	-45	-71	-76	-74	0	1	0	0
-42	-55	-56	-43	-73	-76	-75	0	1	0	0
-41	-60	-54	-43	-73	-80	-74	0	1	0	0
-42	-54	-55	-49	-67	-80	-74	0	1	0	0
-40	-55	-57	-50	-66	-75	-73	0	1	0	0
-42	-55	-57	-44	-69	-73	-77	0	1	0	0
-45	-55	-54	-43	-71	-89	-77	0	1	0	0
-46	-55	-54	-45	-62	-76	-73	0	1	0	0
-47	-58	-55	-45	-62	-79	-85	0	1	0	0
-46	-59	-55	-49	-69	-74	-84	0	1	0	0
-45	-57	-55	-48	-67	-77	-84	0	1	0	0
-46	-59	-54	-52	-67	-77	-83	0	1	0	0
-43	-55	-54	-47	-67	-77	-79	0	1	0	0
-39	-53	-56	-48	-66	-69	-72	0	1	0	0
-37	-52	-57	-36	-71	-66	-75	0	1	0	0
-42	-52	-54	-35	-65	-69	-73	0	1	0	0
-37	-50	-50	-36	-58	-69	-75	0	1	0	0
-38	-57	-50	-38	-60	-74	-69	0	1	0	0
-39	-55	-54	-48	-76	-73	-80	0	1	0	0
-49	-54	-55	-53	-66	-73	-80	0	1	0	0
-42	-54	-58	-41	-63	-75	-78	0	1	0	0
-40	-55	-53	-36	-60	-77	-77	0	1	0	0
-37	-56	-56	-35	-69	-73	-69	0	1	0	0
-40	-59	-59	-39	-73	-71	-72	0	1	0	0
-36	-58	-59	-36	-69	-71	-77	0	1	0	0
-40	-58	-57	-40	-74	-79	-77	0	1	0	0
-42	-51	-54	-41	-67	-72	-77	0	1	0	0
-41	-55	-53	-37	-64	-79	-76	0	1	0	0
-42	-54	-49	-41	-68	-71	-77	0	1	0	0
-38	-53	-51	-39	-68	-76	-72	0	1	0	0
-34	-48	-51	-37	-70	-78	-69	0	1	0	0
-34	-53	-59	-36	-75	-73	-69	0	1	0	0
-35	-56	-52	-36	-72	-69	-67	0	1	0	0
-36	-55	-55	-36	-60	-73	-72	0	1	0	0
-35	-54	-56	-34	-61	-71	-74	0	1	0	0
-35	-54	-54	-35	-59	-73	-70	0	1	0	0
-36	-54	-54	-36	-62	-71	-70	0	1	0	0
-34	-57	-55	-35	-59	-71	-69	0	1	0	0
-36	-58	-52	-26	-61	-70	-70	0	1	0	0
-34	-61	-52	-27	-61	-67	-69	0	1	0	0
-35	-56	-57	-34	-60	-73	-80	0	1	0	0
-34	-61	-61	-36	-60	-73	-76	0	1	0	0
-35	-59	-57	-27	-61	-71	-76	0	1	0	0
-35	-60	-54	-35	-61	-81	-80	0	1	0	0
-36	-60	-53	-36	-63	-70	-77	0	1	0	0
-34	-62	-57	-36	-61	-71	-71	0	1	0	0
-36	-59	-57	-35	-61	-65	-80	0	1	0	0
-37	-59	-57	-36	-64	-66	-70	0	1	0	0
-36	-59	-55	-36	-65	-66	-70	0	1	0	0
-36	-59	-55	-40	-65	-66	-69	0	1	0	0
-35	-55	-56	-37	-66	-65	-69	0	1	0	0
-48	-54	-50	-49	-61	-81	-84	0	0	1	0
-54	-53	-54	-50	-63	-79	-77	0	0	1	0
-50	-56	-54	-50	-71	-79	-77	0	0	1	0
-49	-57	-52	-51	-60	-89	-83	0	0	1	0
-48	-52	-54	-47	-61	-80	-86	0	0	1	0
-46	-56	-53	-53	-61	-87	-77	0	0	1	0
-52	-56	-58	-48	-59	-87	-92	0	0	1	0
-45	-51	-59	-53	-62	-82	-85	0	0	1	0
-46	-56	-57	-55	-66	-82	-85	0	0	1	0
-49	-53	-55	-46	-59	-81	-93	0	0	1	0
-49	-52	-58	-46	-57	-77	-77	0	0	1	0
-49	-49	-53	-47	-57	-80	-77	0	0	1	0
-50	-49	-54	-48	-62	-79	-75	0	0	1	0
-56	-51	-47	-51	-71	-79	-75	0	0	1	0
-60	-50	-49	-54	-71	-83	-82	0	0	1	0
-60	-54	-50	-50	-60	-84	-85	0	0	1	0
-48	-56	-50	-45	-61	-80	-80	0	0	1	0
-49	-49	-53	-48	-63	-84	-88	0	0	1	0
-48	-50	-55	-50	-66	-78	-75	0	0	1	0
-53	-55	-55	-53	-66	-79	-86	0	0	1	0
-46	-58	-54	-49	-62	-81	-88	0	0	1	0
-46	-56	-54	-49	-63	-81	-82	0	0	1	0
-47	-54	-55	-47	-66	-78	-86	0	0	1	0
-47	-53	-49	-49	-66	-76	-80	0	0	1	0
-45	-54	-48	-49	-65	-78	-81	0	0	1	0
-45	-53	-55	-49	-63	-78	-81	0	0	1	0
-46	-54	-53	-48	-64	-78	-79	0	0	1	0
-45	-54	-54	-48	-63	-78	-82	0	0	1	0
-45	-53	-55	-50	-63	-83	-82	0	0	1	0
-45	-55	-54	-47	-63	-78	-80	0	0	1	0
-46	-53	-54	-46	-63	-79	-82	0	0	1	0
-46	-52	-54	-47	-64	-79	-81	0	0	1	0
-46	-60	-54	-48	-63	-80	-83	0	0	1	0
-46	-54	-53	-47	-63	-85	-80	0	0	1	0
-47	-55	-55	-49	-67	-85	-80	0	0	1	0
-46	-58	-55	-49	-64	-78	-84	0	0	1	0
-46	-60	-56	-47	-66	-83	-85	0	0	1	0
-49	-52	-61	-52	-61	-82	-88	0	0	1	0
-48	-55	-58	-49	-67	-83	-88	0	0	1	0
-48	-52	-52	-56	-68	-81	-84	0	0	1	0
-49	-51	-58	-45	-65	-83	-84	0	0	1	0
-52	-60	-59	-40	-60	-81	-81	0	0	1	0
-52	-56	-56	-41	-63	-77	-80	0	0	1	0
-48	-57	-54	-50	-66	-83	-78	0	0	1	0
-49	-53	-51	-53	-67	-81	-83	0	0	1	0
-48	-53	-51	-50	-66	-79	-86	0	0	1	0
-47	-55	-54	-50	-72	-80	-88	0	0	1	0
-49	-52	-56	-48	-55	-81	-82	0	0	1	0
-53	-54	-59	-54	-62	-81	-82	0	0	1	0
-55	-51	-52	-48	-60	-78	-86	0	0	1	0
-49	-52	-57	-54	-59	-85	-88	0	0	1	0
-54	-55	-52	-50	-58	-78	-86	0	0	1	0
-51	-56	-51	-58	-58	-80	-86	0	0	1	0
-51	-51	-52	-57	-56	-81	-77	0	0	1	0
-46	-54	-50	-54	-59	-81	-77	0	0	1	0
-49	-53	-50	-55	-59	-80	-87	0	0	1	0
-48	-50	-54	-51	-59	-77	-75	0	0	1	0
-49	-53	-53	-51	-64	-79	-80	0	0	1	0
-48	-53	-50	-55	-66	-83	-82	0	0	1	0
-50	-57	-53	-49	-67	-83	-82	0	0	1	0
-45	-59	-56	-54	-64	-84	-78	0	0	1	0
-50	-57	-60	-43	-66	-77	-82	0	0	1	0
-46	-53	-52	-45	-62	-79	-78	0	0	1	0
-47	-53	-55	-57	-62	-80	-78	0	0	1	0
-48	-55	-54	-48	-67	-85	-81	0	0	1	0
-44	-53	-55	-48	-66	-79	-86	0	0	1	0
-43	-55	-53	-52	-60	-78	-86	0	0	1	0
-50	-56	-56	-60	-60	-78	-86	0	0	1	0
-50	-58	-54	-51	-60	-80	-82	0	0	1	0
-51	-56	-51	-55	-62	-85	-83	0	0	1	0
-47	-54	-49	-52	-58	-79	-86	0	0	1	0
-54	-59	-52	-63	-62	-76	-81	0	0	1	0
-52	-57	-51	-55	-65	-85	-85	0	0	1	0
-52	-57	-61	-59	-59	-85	-85	0	0	1	0
-52	-48	-56	-53	-62	-78	-81	0	0	1	0
-49	-55	-51	-49	-63	-81	-73	0	0	1	0
-46	-48	-52	-52	-62	-77	-80	0	0	1	0
-45	-56	-57	-47	-61	-76	-78	0	0	1	0
-48	-55	-58	-52	-64	-92	-79	0	0	1	0
-49	-52	-48	-52	-62	-78	-75	0	0	1	0
-49	-50	-51	-50	-62	-75	-75	0	0	1	0
-49	-55	-48	-49	-62	-79	-84	0	0	1	0
-50	-56	-48	-48	-63	-80	-91	0	0	1	0
-50	-58	-51	-52	-60	-81	-79	0	0	1	0
-49	-52	-46	-48	-60	-79	-80	0	0	1	0
-52	-52	-49	-49	-58	-77	-84	0	0	1	0
-45	-50	-52	-53	-61	-75	-79	0	0	1	0
-49	-52	-48	-44	-59	-80	-78	0	0	1	0
-47	-58	-49	-45	-66	-85	-79	0	0	1	0
-51	-52	-49	-50	-63	-79	-79	0	0	1	0
-49	-51	-53	-41	-64	-77	-79	0	0	1	0
-49	-52	-54	-52	-60	-83	-79	0	0	1	0
-50	-56	-53	-40	-65	-86	-80	0	0	1	0
-47	-58	-56	-44	-64	-80	-85	0	0	1	0
-47	-53	-54	-49	-63	-88	-85	0	0	1	0
-50	-57	-54	-44	-67	-85	-85	0	0	1	0
-46	-57	-52	-43	-69	-86	-85	0	0	1	0
-45	-50	-57	-49	-63	-81	-82	0	0	1	0
-48	-59	-53	-45	-74	-81	-81	0	0	1	0
-46	-55	-58	-47	-64	-78	-78	0	0	1	0
-51	-55	-54	-49	-60	-79	-84	0	0	1	0
-51	-58	-51	-51	-62	-79	-86	0	0	1	0
-53	-59	-51	-41	-59	-78	-77	0	0	1	0
-49	-54	-55	-49	-63	-81	-87	0	0	1	0
-52	-52	-57	-45	-67	-81	-86	0	0	1	0
-50	-55	-51	-57	-58	-86	-86	0	0	1	0
-45	-53	-50	-49	-67	-75	-77	0	0	1	0
-49	-55	-49	-49	-60	-80	-79	0	0	1	0
-46	-53	-54	-52	-64	-79	-84	0	0	1	0
-46	-49	-51	-45	-62	-79	-79	0	0	1	0
-54	-52	-53	-43	-68	-79	-79	0	0	1	0
-51	-55	-50	-50	-59	-79	-85	0	0	1	0
-48	-60	-57	-52	-61	-85	-84	0	0	1	0
-51	-63	-55	-54	-69	-84	-79	0	0	1	0
-52	-64	-54	-56	-70	-84	-78	0	0	1	0
-52	-64	-54	-54	-68	-85	-79	0	0	1	0
-52	-62	-55	-52	-67	-83	-75	0	0	1	0
-52	-60	-52	-54	-66	-85	-79	0	0	1	0
-51	-60	-55	-53	-72	-85	-78	0	0	1	0
-50	-59	-55	-47	-72	-79	-80	0	0	1	0
-51	-52	-56	-56	-63	-79	-80	0	0	1	0
-51	-55	-51	-49	-61	-82	-81	0	0	1	0
-53	-52	-51	-53	-64	-80	-81	0	0	1	0
-51	-51	-52	-52	-63	-84	-78	0	0	1	0
-52	-52	-52	-49	-62	-80	-80	0	0	1	0
-51	-52	-51	-54	-61	-79	-76	0	0	1	0
-51	-54	-52	-57	-62	-79	-79	0	0	1	0
-50	-59	-53	-54	-65	-77	-78	0	0	1	0
-53	-59	-48	-57	-66	-80	-77	0	0	1	0
-52	-57	-50	-52	-65	-79	-77	0	0	1	0
-51	-57	-51	-51	-65	-80	-80	0	0	1	0
-52	-57	-50	-51	-65	-79	-79	0	0	1	0
-52	-57	-49	-50	-66	-80	-80	0	0	1	0
-52	-56	-50	-56	-66	-81	-80	0	0	1	0
-52	-56	-50	-56	-69	-79	-78	0	0	1	0
-53	-58	-50	-52	-66	-78	-79	0	0	1	0
-53	-56	-50	-50	-67	-80	-81	0	0	1	0
-49	-56	-49	-52	-64	-83	-80	0	0	1	0
-52	-56	-47	-53	-61	-78	-79	0	0	1	0
-52	-57	-50	-52	-60	-78	-79	0	0	1	0
-53	-56	-46	-51	-62	-80	-80	0	0	1	0
-53	-57	-50	-54	-60	-80	-81	0	0	1	0
-52	-56	-50	-52	-60	-80	-80	0	0	1	0
-52	-56	-50	-54	-59	-79	-80	0	0	1	0
-52	-58	-51	-53	-60	-80	-80	0	0	1	0
-52	-55	-56	-51	-69	-85	-85	0	0	1	0
-50	-55	-54	-50	-69	-79	-82	0	0	1	0
-53	-55	-54	-51	-69	-79	-81	0	0	1	0
-52	-56	-53	-53	-70	-80	-78	0	0	1	0
-50	-52	-53	-53	-67	-86	-85	0	0	1	0
-49	-58	-55	-52	-60	-83	-84	0	0	1	0
-50	-49	-52	-56	-69	-80	-81	0	0	1	0
-46	-56	-52	-51	-62	-85	-81	0	0	1	0
-48	-53	-54	-45	-61	-86	-83	0	0	1	0
-50	-56	-53	-52	-68	-84	-77	0	0	1	0
-50	-52	-52	-56	-67	-80	-89	0	0	1	0
-51	-53	-52	-55	-68	-78	-91	0	0	1	0
-51	-60	-52	-52	-67	-79	-91	0	0	1	0
-51	-52	-51	-51	-64	-79	-89	0	0	1	0
-52	-52	-50	-49	-66	-77	-88	0	0	1	0
-50	-52	-52	-47	-65	-77	-89	0	0	1	0
-51	-52	-51	-51	-65	-77	-89	0	0	1	0
-51	-52	-51	-47	-65	-76	-87	0	0	1	0
-51	-53	-49	-51	-65	-77	-89	0	0	1	0
-51	-51	-51	-51	-65	-78	-88	0	0	1	0
-51	-52	-51	-50	-69	-77	-88	0	0	1	0
-52	-53	-49	-50	-69	-79	-87	0	0	1	0
-51	-53	-50	-51	-66	-77	-88	0	0	1	0
-51	-52	-52	-50	-69	-78	-86	0	0	1	0
-51	-53	-52	-54	-65	-77	-87	0	0	1	0
-52	-53	-53	-56	-64	-78	-88	0	0	1	0
-50	-53	-52	-50	-64	-78	-88	0	0	1	0
-51	-52	-51	-55	-66	-78	-89	0	0	1	0
-52	-53	-51	-55	-65	-78	-88	0	0	1	0
-51	-52	-52	-56	-68	-79	-87	0	0	1	0
-51	-53	-52	-55	-67	-78	-88	0	0	1	0
-51	-53	-56	-56	-64	-77	-88	0	0	1	0
-51	-52	-53	-55	-64	-78	-91	0	0	1	0
-50	-54	-54	-54	-66	-77	-86	0	0	1	0
-49	-53	-50	-55	-64	-79	-86	0	0	1	0
-51	-52	-50	-56	-67	-79	-91	0	0	1	0
-50	-53	-50	-55	-68	-78	-87	0	0	1	0
-50	-53	-53	-55	-67	-78	-89	0	0	1	0
-50	-52	-52	-55	-67	-79	-91	0	0	1	0
-51	-53	-55	-50	-67	-76	-88	0	0	1	0
-50	-52	-52	-50	-67	-78	-89	0	0	1	0
-48	-54	-54	-49	-67	-77	-89	0	0	1	0
-49	-54	-53	-50	-70	-78	-86	0	0	1	0
-50	-54	-53	-46	-66	-78	-87	0	0	1	0
-50	-54	-52	-49	-67	-79	-86	0	0	1	0
-49	-53	-50	-48	-67	-78	-88	0	0	1	0
-52	-54	-53	-50	-68	-78	-85	0	0	1	0
-50	-53	-52	-55	-67	-77	-88	0	0	1	0
-49	-54	-53	-55	-67	-77	-86	0	0	1	0
-50	-53	-52	-55	-68	-78	-86	0	0	1	0
-49	-52	-53	-54	-65	-77	-88	0	0	1	0
-50	-52	-51	-54	-67	-77	-88	0	0	1	0
-50	-53	-53	-54	-67	-78	-86	0	0	1	0
-49	-52	-52	-53	-65	-77	-85	0	0	1	0
-52	-50	-53	-54	-68	-76	-85	0	0	1	0
-51	-54	-53	-55	-66	-77	-85	0	0	1	0
-51	-52	-56	-52	-66	-80	-89	0	0	1	0
-48	-57	-49	-53	-62	-79	-87	0	0	1	0
-47	-60	-59	-55	-70	-79	-85	0	0	1	0
-57	-58	-56	-55	-71	-84	-87	0	0	1	0
-55	-58	-55	-54	-70	-81	-87	0	0	1	0
-55	-56	-58	-53	-70	-81	-88	0	0	1	0
-55	-66	-57	-52	-70	-84	-84	0	0	1	0
-52	-57	-58	-57	-68	-86	-83	0	0	1	0
-50	-60	-73	-58	-68	-88	-92	0	0	1	0
-49	-59	-57	-50	-72	-80	-91	0	0	1	0
-49	-59	-56	-50	-63	-80	-91	0	0	1	0
-49	-62	-56	-50	-63	-83	-89	0	0	1	0
-49	-61	-56	-49	-64	-84	-89	0	0	1	0
-49	-60	-55	-49	-63	-85	-89	0	0	1	0
-49	-60	-56	-50	-63	-84	-87	0	0	1	0
-49	-61	-55	-49	-62	-84	-89	0	0	1	0
-49	-61	-55	-53	-72	-85	-92	0	0	1	0
-53	-57	-62	-55	-60	-86	-83	0	0	1	0
-51	-56	-60	-48	-60	-86	-83	0	0	1	0
-45	-59	-57	-51	-62	-77	-85	0	0	1	0
-48	-58	-55	-49	-60	-80	-83	0	0	1	0
-49	-64	-53	-52	-63	-73	-78	0	0	1	0
-48	-66	-57	-51	-70	-81	-80	0	0	1	0
-49	-64	-58	-53	-70	-84	-80	0	0	1	0
-48	-61	-57	-51	-67	-83	-76	0	0	1	0
-49	-64	-58	-51	-70	-86	-78	0	0	1	0
-51	-64	-59	-49	-71	-87	-77	0	0	1	0
-51	-62	-59	-50	-66	-85	-77	0	0	1	0
-51	-62	-59	-52	-68	-85	-78	0	0	1	0
-47	-64	-57	-51	-64	-85	-78	0	0	1	0
-45	-63	-60	-53	-67	-83	-85	0	0	1	0
-51	-60	-57	-54	-64	-84	-83	0	0	1	0
-51	-58	-55	-54	-67	-86	-83	0	0	1	0
-49	-52	-52	-51	-63	-78	-74	0	0	1	0
-51	-53	-54	-53	-62	-83	-82	0	0	1	0
-46	-46	-52	-52	-57	-77	-82	0	0	1	0
-48	-46	-50	-54	-63	-87	-77	0	0	1	0
-54	-54	-50	-54	-60	-81	-79	0	0	1	0
-49	-56	-53	-52	-58	-89	-86	0	0	1	0
-52	-52	-53	-53	-56	-78	-79	0	0	1	0
-52	-55	-55	-54	-65	-85	-78	0	0	1	0
-55	-51	-51	-55	-59	-89	-78	0	0	1	0
-63	-52	-51	-56	-59	-89	-84	0	0	1	0
-55	-53	-52	-56	-58	-85	-88	0	0	1	0
-56	-52	-51	-57	-64	-86	-91	0	0	1	0
-56	-52	-50	-58	-57	-85	-88	0	0	1	0
-54	-53	-50	-58	-58	-84	-87	0	0	1	0
-53	-54	-53	-60	-60	-86	-91	0	0	1	0
-49	-54	-50	-55	-63	-85	-81	0	0	1	0
-50	-52	-54	-55	-64	-83	-74	0	0	1	0
-45	-52	-54	-53	-56	-83	-79	0	0	1	0
-45	-50	-50	-55	-57	-76	-75	0	0	1	0
-49	-55	-50	-53	-62	-76	-75	0	0	1	0
-48	-57	-51	-51	-60	-79	-80	0	0	1	0
-47	-50	-53	-47	-63	-76	-79	0	0	1	0
-50	-51	-49	-48	-54	-77	-77	0	0	1	0
-51	-47	-50	-49	-59	-80	-85	0	0	1	0
-46	-55	-48	-52	-62	-80	-79	0	0	1	0
-51	-52	-50	-49	-60	-77	-76	0	0	1	0
-49	-59	-57	-49	-67	-85	-83	0	0	1	0
-50	-56	-51	-49	-67	-84	-81	0	0	1	0
-51	-60	-59	-46	-68	-78	-83	0	0	1	0
-52	-54	-53	-51	-61	-83	-81	0	0	1	0
